id,filepath,label,subset
16219,D:\LocalUser\42177 Project\raw\Trichomonad\a43_14.jpg,trichomonad,val
16220,D:\LocalUser\42177 Project\raw\Trichomonad\a43_15.jpg,trichomonad,test
16221,D:\LocalUser\42177 Project\raw\Trichomonad\a43_16.jpg,trichomonad,train
16222,D:\LocalUser\42177 Project\raw\Trichomonad\a43_17.jpg,trichomonad,val
16223,D:\LocalUser\42177 Project\raw\Trichomonad\a43_18.jpg,trichomonad,train
16224,D:\LocalUser\42177 Project\raw\Trichomonad\a43_19.jpg,trichomonad,train
16225,D:\LocalUser\42177 Project\raw\Trichomonad\a43_2.jpg,trichomonad,test
16226,D:\LocalUser\42177 Project\raw\Trichomonad\a43_20.jpg,trichomonad,train
16227,D:\LocalUser\42177 Project\raw\Trichomonad\a43_21.jpg,trichomonad,train
16228,D:\LocalUser\42177 Project\raw\Trichomonad\a43_22.jpg,trichomonad,train
16229,D:\LocalUser\42177 Project\raw\Trichomonad\a43_23.jpg,trichomonad,train
16230,D:\LocalUser\42177 Project\raw\Trichomonad\a43_24.jpg,trichomonad,train
16231,D:\LocalUser\42177 Project\raw\Trichomonad\a43_25.jpg,trichomonad,test
16232,D:\LocalUser\42177 Project\raw\Trichomonad\a43_26.jpg,trichomonad,train
16233,D:\LocalUser\42177 Project\raw\Trichomonad\a43_27.jpg,trichomonad,test
16234,D:\LocalUser\42177 Project\raw\Trichomonad\a43_28.jpg,trichomonad,train
16235,D:\LocalUser\42177 Project\raw\Trichomonad\a43_29.jpg,trichomonad,train
16236,D:\LocalUser\42177 Project\raw\Trichomonad\a43_3.jpg,trichomonad,train
16237,D:\LocalUser\42177 Project\raw\Trichomonad\a43_30.jpg,trichomonad,train
16238,D:\LocalUser\42177 Project\raw\Trichomonad\a43_31.jpg,trichomonad,val
16239,D:\LocalUser\42177 Project\raw\Trichomonad\a43_32.jpg,trichomonad,test
16240,D:\LocalUser\42177 Project\raw\Trichomonad\a43_33.jpg,trichomonad,train
16241,D:\LocalUser\42177 Project\raw\Trichomonad\a43_34.jpg,trichomonad,train
16242,D:\LocalUser\42177 Project\raw\Trichomonad\a43_35.jpg,trichomonad,test
16243,D:\LocalUser\42177 Project\raw\Trichomonad\a43_36.jpg,trichomonad,val
16244,D:\LocalUser\42177 Project\raw\Trichomonad\a43_37.jpg,trichomonad,train
16245,D:\LocalUser\42177 Project\raw\Trichomonad\a43_38.jpg,trichomonad,test
16246,D:\LocalUser\42177 Project\raw\Trichomonad\a43_39.jpg,trichomonad,test
16247,D:\LocalUser\42177 Project\raw\Trichomonad\a43_4.jpg,trichomonad,train
16248,D:\LocalUser\42177 Project\raw\Trichomonad\a43_40.jpg,trichomonad,train
16249,D:\LocalUser\42177 Project\raw\Trichomonad\a43_41.jpg,trichomonad,train
16250,D:\LocalUser\42177 Project\raw\Trichomonad\a43_42.jpg,trichomonad,test
16251,D:\LocalUser\42177 Project\raw\Trichomonad\a43_43.jpg,trichomonad,train
16252,D:\LocalUser\42177 Project\raw\Trichomonad\a43_44.jpg,trichomonad,train
16253,D:\LocalUser\42177 Project\raw\Trichomonad\a43_45.jpg,trichomonad,val
16254,D:\LocalUser\42177 Project\raw\Trichomonad\a43_46.jpg,trichomonad,train
16255,D:\LocalUser\42177 Project\raw\Trichomonad\a43_47.jpg,trichomonad,test
16256,D:\LocalUser\42177 Project\raw\Trichomonad\a43_48.jpg,trichomonad,train
16257,D:\LocalUser\42177 Project\raw\Trichomonad\a43_49.jpg,trichomonad,train
16258,D:\LocalUser\42177 Project\raw\Trichomonad\a43_5.jpg,trichomonad,train
16259,D:\LocalUser\42177 Project\raw\Trichomonad\a43_50.jpg,trichomonad,train
16260,D:\LocalUser\42177 Project\raw\Trichomonad\a43_51.jpg,trichomonad,train
16261,D:\LocalUser\42177 Project\raw\Trichomonad\a43_52.jpg,trichomonad,train
16262,D:\LocalUser\42177 Project\raw\Trichomonad\a43_53.jpg,trichomonad,train
16263,D:\LocalUser\42177 Project\raw\Trichomonad\a43_54.jpg,trichomonad,test
16264,D:\LocalUser\42177 Project\raw\Trichomonad\a43_55.jpg,trichomonad,train
16265,D:\LocalUser\42177 Project\raw\Trichomonad\a43_56.jpg,trichomonad,train
16266,D:\LocalUser\42177 Project\raw\Trichomonad\a43_57.jpg,trichomonad,test
16267,D:\LocalUser\42177 Project\raw\Trichomonad\a43_58.jpg,trichomonad,train
16268,D:\LocalUser\42177 Project\raw\Trichomonad\a43_59.jpg,trichomonad,test
16269,D:\LocalUser\42177 Project\raw\Trichomonad\a43_6.jpg,trichomonad,train
16270,D:\LocalUser\42177 Project\raw\Trichomonad\a43_60.jpg,trichomonad,train
16271,D:\LocalUser\42177 Project\raw\Trichomonad\a43_61.jpg,trichomonad,val
16272,D:\LocalUser\42177 Project\raw\Trichomonad\a43_62.jpg,trichomonad,train
16273,D:\LocalUser\42177 Project\raw\Trichomonad\a43_63.jpg,trichomonad,train
16274,D:\LocalUser\42177 Project\raw\Trichomonad\a43_64.jpg,trichomonad,val
16275,D:\LocalUser\42177 Project\raw\Trichomonad\a43_65.jpg,trichomonad,train
16276,D:\LocalUser\42177 Project\raw\Trichomonad\a43_66.jpg,trichomonad,test
16277,D:\LocalUser\42177 Project\raw\Trichomonad\a43_67.jpg,trichomonad,train
16278,D:\LocalUser\42177 Project\raw\Trichomonad\a43_68.jpg,trichomonad,val
16279,D:\LocalUser\42177 Project\raw\Trichomonad\a43_69.jpg,trichomonad,train
16280,D:\LocalUser\42177 Project\raw\Trichomonad\a43_7.jpg,trichomonad,test
16281,D:\LocalUser\42177 Project\raw\Trichomonad\a43_70.jpg,trichomonad,train
16282,D:\LocalUser\42177 Project\raw\Trichomonad\a43_71.jpg,trichomonad,train
16283,D:\LocalUser\42177 Project\raw\Trichomonad\a43_72.jpg,trichomonad,train
16284,D:\LocalUser\42177 Project\raw\Trichomonad\a43_73.jpg,trichomonad,val
16285,D:\LocalUser\42177 Project\raw\Trichomonad\a43_8.jpg,trichomonad,train
16286,D:\LocalUser\42177 Project\raw\Trichomonad\a43_9.jpg,trichomonad,val
16287,D:\LocalUser\42177 Project\raw\Trichomonad\a44_0.jpg,trichomonad,train
16288,D:\LocalUser\42177 Project\raw\Trichomonad\a44_1.jpg,trichomonad,train
16289,D:\LocalUser\42177 Project\raw\Trichomonad\a44_10.jpg,trichomonad,test
16290,D:\LocalUser\42177 Project\raw\Trichomonad\a44_11.jpg,trichomonad,train
16291,D:\LocalUser\42177 Project\raw\Trichomonad\a44_12.jpg,trichomonad,test
16292,D:\LocalUser\42177 Project\raw\Trichomonad\a44_13.jpg,trichomonad,train
16293,D:\LocalUser\42177 Project\raw\Trichomonad\a44_14.jpg,trichomonad,train
16294,D:\LocalUser\42177 Project\raw\Trichomonad\a44_15.jpg,trichomonad,train
16295,D:\LocalUser\42177 Project\raw\Trichomonad\a44_16.jpg,trichomonad,train
16296,D:\LocalUser\42177 Project\raw\Trichomonad\a44_17.jpg,trichomonad,test
16297,D:\LocalUser\42177 Project\raw\Trichomonad\a44_18.jpg,trichomonad,train
16298,D:\LocalUser\42177 Project\raw\Trichomonad\a44_19.jpg,trichomonad,train
16299,D:\LocalUser\42177 Project\raw\Trichomonad\a44_2.jpg,trichomonad,train
16300,D:\LocalUser\42177 Project\raw\Trichomonad\a44_20.jpg,trichomonad,test
16301,D:\LocalUser\42177 Project\raw\Trichomonad\a44_21.jpg,trichomonad,train
16302,D:\LocalUser\42177 Project\raw\Trichomonad\a44_22.jpg,trichomonad,train
16303,D:\LocalUser\42177 Project\raw\Trichomonad\a44_23.jpg,trichomonad,val
16304,D:\LocalUser\42177 Project\raw\Trichomonad\a44_24.jpg,trichomonad,val
16305,D:\LocalUser\42177 Project\raw\Trichomonad\a44_25.jpg,trichomonad,train
16306,D:\LocalUser\42177 Project\raw\Trichomonad\a44_26.jpg,trichomonad,train
16307,D:\LocalUser\42177 Project\raw\Trichomonad\a44_27.jpg,trichomonad,test
16308,D:\LocalUser\42177 Project\raw\Trichomonad\a44_28.jpg,trichomonad,train
16309,D:\LocalUser\42177 Project\raw\Trichomonad\a44_29.jpg,trichomonad,val
16310,D:\LocalUser\42177 Project\raw\Trichomonad\a44_3.jpg,trichomonad,train
16311,D:\LocalUser\42177 Project\raw\Trichomonad\a44_30.jpg,trichomonad,train
16312,D:\LocalUser\42177 Project\raw\Trichomonad\a44_31.jpg,trichomonad,train
16313,D:\LocalUser\42177 Project\raw\Trichomonad\a44_32.jpg,trichomonad,test
16314,D:\LocalUser\42177 Project\raw\Trichomonad\a44_33.jpg,trichomonad,train
16315,D:\LocalUser\42177 Project\raw\Trichomonad\a44_34.jpg,trichomonad,train
16316,D:\LocalUser\42177 Project\raw\Trichomonad\a44_35.jpg,trichomonad,train
16317,D:\LocalUser\42177 Project\raw\Trichomonad\a44_36.jpg,trichomonad,train
16318,D:\LocalUser\42177 Project\raw\Trichomonad\a44_37.jpg,trichomonad,train
16319,D:\LocalUser\42177 Project\raw\Trichomonad\a44_38.jpg,trichomonad,val
16320,D:\LocalUser\42177 Project\raw\Trichomonad\a44_39.jpg,trichomonad,test
16321,D:\LocalUser\42177 Project\raw\Trichomonad\a44_4.jpg,trichomonad,val
16322,D:\LocalUser\42177 Project\raw\Trichomonad\a44_40.jpg,trichomonad,train
16323,D:\LocalUser\42177 Project\raw\Trichomonad\a44_41.jpg,trichomonad,train
16324,D:\LocalUser\42177 Project\raw\Trichomonad\a44_42.jpg,trichomonad,train
16325,D:\LocalUser\42177 Project\raw\Trichomonad\a44_43.jpg,trichomonad,test
16326,D:\LocalUser\42177 Project\raw\Trichomonad\a44_44.jpg,trichomonad,train
16327,D:\LocalUser\42177 Project\raw\Trichomonad\a44_45.jpg,trichomonad,train
16328,D:\LocalUser\42177 Project\raw\Trichomonad\a44_46.jpg,trichomonad,train
16329,D:\LocalUser\42177 Project\raw\Trichomonad\a44_47.jpg,trichomonad,train
16330,D:\LocalUser\42177 Project\raw\Trichomonad\a44_48.jpg,trichomonad,val
16331,D:\LocalUser\42177 Project\raw\Trichomonad\a44_49.jpg,trichomonad,train
16332,D:\LocalUser\42177 Project\raw\Trichomonad\a44_5.jpg,trichomonad,val
16333,D:\LocalUser\42177 Project\raw\Trichomonad\a44_50.jpg,trichomonad,train
16334,D:\LocalUser\42177 Project\raw\Trichomonad\a44_51.jpg,trichomonad,train
16335,D:\LocalUser\42177 Project\raw\Trichomonad\a44_52.jpg,trichomonad,test
16336,D:\LocalUser\42177 Project\raw\Trichomonad\a44_53.jpg,trichomonad,val
16337,D:\LocalUser\42177 Project\raw\Trichomonad\a44_54.jpg,trichomonad,val
16338,D:\LocalUser\42177 Project\raw\Trichomonad\a44_55.jpg,trichomonad,train
16339,D:\LocalUser\42177 Project\raw\Trichomonad\a44_56.jpg,trichomonad,train
16340,D:\LocalUser\42177 Project\raw\Trichomonad\a44_57.jpg,trichomonad,train
16341,D:\LocalUser\42177 Project\raw\Trichomonad\a44_58.jpg,trichomonad,train
16342,D:\LocalUser\42177 Project\raw\Trichomonad\a44_59.jpg,trichomonad,test
16343,D:\LocalUser\42177 Project\raw\Trichomonad\a44_6.jpg,trichomonad,test
16344,D:\LocalUser\42177 Project\raw\Trichomonad\a44_60.jpg,trichomonad,train
16345,D:\LocalUser\42177 Project\raw\Trichomonad\a44_61.jpg,trichomonad,train
16346,D:\LocalUser\42177 Project\raw\Trichomonad\a44_62.jpg,trichomonad,val
16347,D:\LocalUser\42177 Project\raw\Trichomonad\a44_63.jpg,trichomonad,train
16348,D:\LocalUser\42177 Project\raw\Trichomonad\a44_64.jpg,trichomonad,val
16349,D:\LocalUser\42177 Project\raw\Trichomonad\a44_65.jpg,trichomonad,train
16350,D:\LocalUser\42177 Project\raw\Trichomonad\a44_7.jpg,trichomonad,val
16351,D:\LocalUser\42177 Project\raw\Trichomonad\a44_8.jpg,trichomonad,train
16352,D:\LocalUser\42177 Project\raw\Trichomonad\a44_9.jpg,trichomonad,train
16353,D:\LocalUser\42177 Project\raw\Trichomonad\a45_0.jpg,trichomonad,train
16354,D:\LocalUser\42177 Project\raw\Trichomonad\a45_1.jpg,trichomonad,val
16355,D:\LocalUser\42177 Project\raw\Trichomonad\a45_10.jpg,trichomonad,train
16356,D:\LocalUser\42177 Project\raw\Trichomonad\a45_11.jpg,trichomonad,train
16357,D:\LocalUser\42177 Project\raw\Trichomonad\a45_12.jpg,trichomonad,train
16358,D:\LocalUser\42177 Project\raw\Trichomonad\a45_13.jpg,trichomonad,train
16359,D:\LocalUser\42177 Project\raw\Trichomonad\a45_14.jpg,trichomonad,val
16360,D:\LocalUser\42177 Project\raw\Trichomonad\a45_15.jpg,trichomonad,train
16361,D:\LocalUser\42177 Project\raw\Trichomonad\a45_16.jpg,trichomonad,train
16362,D:\LocalUser\42177 Project\raw\Trichomonad\a45_17.jpg,trichomonad,val
16363,D:\LocalUser\42177 Project\raw\Trichomonad\a45_18.jpg,trichomonad,val
16364,D:\LocalUser\42177 Project\raw\Trichomonad\a45_19.jpg,trichomonad,train
16365,D:\LocalUser\42177 Project\raw\Trichomonad\a45_2.jpg,trichomonad,train
16366,D:\LocalUser\42177 Project\raw\Trichomonad\a45_20.jpg,trichomonad,train
16367,D:\LocalUser\42177 Project\raw\Trichomonad\a45_21.jpg,trichomonad,train
16368,D:\LocalUser\42177 Project\raw\Trichomonad\a45_22.jpg,trichomonad,train
16369,D:\LocalUser\42177 Project\raw\Trichomonad\a45_23.jpg,trichomonad,val
16370,D:\LocalUser\42177 Project\raw\Trichomonad\a45_24.jpg,trichomonad,train
16371,D:\LocalUser\42177 Project\raw\Trichomonad\a45_25.jpg,trichomonad,val
16372,D:\LocalUser\42177 Project\raw\Trichomonad\a45_26.jpg,trichomonad,train
16373,D:\LocalUser\42177 Project\raw\Trichomonad\a45_27.jpg,trichomonad,val
16374,D:\LocalUser\42177 Project\raw\Trichomonad\a45_28.jpg,trichomonad,train
16375,D:\LocalUser\42177 Project\raw\Trichomonad\a45_29.jpg,trichomonad,train
16376,D:\LocalUser\42177 Project\raw\Trichomonad\a45_3.jpg,trichomonad,test
16377,D:\LocalUser\42177 Project\raw\Trichomonad\a45_30.jpg,trichomonad,train
16378,D:\LocalUser\42177 Project\raw\Trichomonad\a45_31.jpg,trichomonad,train
16379,D:\LocalUser\42177 Project\raw\Trichomonad\a45_32.jpg,trichomonad,val
16380,D:\LocalUser\42177 Project\raw\Trichomonad\a45_33.jpg,trichomonad,train
16381,D:\LocalUser\42177 Project\raw\Trichomonad\a45_34.jpg,trichomonad,val
16382,D:\LocalUser\42177 Project\raw\Trichomonad\a45_35.jpg,trichomonad,test
16383,D:\LocalUser\42177 Project\raw\Trichomonad\a45_36.jpg,trichomonad,train
16384,D:\LocalUser\42177 Project\raw\Trichomonad\a45_37.jpg,trichomonad,train
16385,D:\LocalUser\42177 Project\raw\Trichomonad\a45_38.jpg,trichomonad,train
16386,D:\LocalUser\42177 Project\raw\Trichomonad\a45_39.jpg,trichomonad,test
16387,D:\LocalUser\42177 Project\raw\Trichomonad\a45_4.jpg,trichomonad,train
16388,D:\LocalUser\42177 Project\raw\Trichomonad\a45_40.jpg,trichomonad,val
16389,D:\LocalUser\42177 Project\raw\Trichomonad\a45_41.jpg,trichomonad,train
16390,D:\LocalUser\42177 Project\raw\Trichomonad\a45_42.jpg,trichomonad,test
16391,D:\LocalUser\42177 Project\raw\Trichomonad\a45_43.jpg,trichomonad,train
16392,D:\LocalUser\42177 Project\raw\Trichomonad\a45_44.jpg,trichomonad,train
16393,D:\LocalUser\42177 Project\raw\Trichomonad\a45_45.jpg,trichomonad,train
16394,D:\LocalUser\42177 Project\raw\Trichomonad\a45_46.jpg,trichomonad,train
16395,D:\LocalUser\42177 Project\raw\Trichomonad\a45_47.jpg,trichomonad,train
16396,D:\LocalUser\42177 Project\raw\Trichomonad\a45_48.jpg,trichomonad,val
16397,D:\LocalUser\42177 Project\raw\Trichomonad\a45_49.jpg,trichomonad,val
16398,D:\LocalUser\42177 Project\raw\Trichomonad\a45_5.jpg,trichomonad,test
16399,D:\LocalUser\42177 Project\raw\Trichomonad\a45_50.jpg,trichomonad,train
16400,D:\LocalUser\42177 Project\raw\Trichomonad\a45_51.jpg,trichomonad,val
16401,D:\LocalUser\42177 Project\raw\Trichomonad\a45_52.jpg,trichomonad,train
16402,D:\LocalUser\42177 Project\raw\Trichomonad\a45_53.jpg,trichomonad,val
16403,D:\LocalUser\42177 Project\raw\Trichomonad\a45_54.jpg,trichomonad,test
16404,D:\LocalUser\42177 Project\raw\Trichomonad\a45_55.jpg,trichomonad,train
16405,D:\LocalUser\42177 Project\raw\Trichomonad\a45_56.jpg,trichomonad,train
16406,D:\LocalUser\42177 Project\raw\Trichomonad\a45_57.jpg,trichomonad,train
16407,D:\LocalUser\42177 Project\raw\Trichomonad\a45_58.jpg,trichomonad,train
16408,D:\LocalUser\42177 Project\raw\Trichomonad\a45_59.jpg,trichomonad,test
16409,D:\LocalUser\42177 Project\raw\Trichomonad\a45_6.jpg,trichomonad,val
16410,D:\LocalUser\42177 Project\raw\Trichomonad\a45_60.jpg,trichomonad,train
16411,D:\LocalUser\42177 Project\raw\Trichomonad\a45_61.jpg,trichomonad,test
16412,D:\LocalUser\42177 Project\raw\Trichomonad\a45_62.jpg,trichomonad,val
16413,D:\LocalUser\42177 Project\raw\Trichomonad\a45_63.jpg,trichomonad,test
16414,D:\LocalUser\42177 Project\raw\Trichomonad\a45_64.jpg,trichomonad,train
16415,D:\LocalUser\42177 Project\raw\Trichomonad\a45_65.jpg,trichomonad,train
16416,D:\LocalUser\42177 Project\raw\Trichomonad\a45_66.jpg,trichomonad,train
16417,D:\LocalUser\42177 Project\raw\Trichomonad\a45_67.jpg,trichomonad,train
16418,D:\LocalUser\42177 Project\raw\Trichomonad\a45_68.jpg,trichomonad,train
16419,D:\LocalUser\42177 Project\raw\Trichomonad\a45_69.jpg,trichomonad,train
16420,D:\LocalUser\42177 Project\raw\Trichomonad\a45_7.jpg,trichomonad,train
16421,D:\LocalUser\42177 Project\raw\Trichomonad\a45_70.jpg,trichomonad,train
16422,D:\LocalUser\42177 Project\raw\Trichomonad\a45_71.jpg,trichomonad,val
16423,D:\LocalUser\42177 Project\raw\Trichomonad\a45_8.jpg,trichomonad,train
16424,D:\LocalUser\42177 Project\raw\Trichomonad\a45_9.jpg,trichomonad,val
16425,D:\LocalUser\42177 Project\raw\Trichomonad\a46_0.jpg,trichomonad,test
16426,D:\LocalUser\42177 Project\raw\Trichomonad\a46_1.jpg,trichomonad,test
16427,D:\LocalUser\42177 Project\raw\Trichomonad\a46_10.jpg,trichomonad,test
16428,D:\LocalUser\42177 Project\raw\Trichomonad\a46_11.jpg,trichomonad,val
16429,D:\LocalUser\42177 Project\raw\Trichomonad\a46_12.jpg,trichomonad,train
16430,D:\LocalUser\42177 Project\raw\Trichomonad\a46_13.jpg,trichomonad,train
16431,D:\LocalUser\42177 Project\raw\Trichomonad\a46_14.jpg,trichomonad,train
16432,D:\LocalUser\42177 Project\raw\Trichomonad\a46_15.jpg,trichomonad,val
16433,D:\LocalUser\42177 Project\raw\Trichomonad\a46_16.jpg,trichomonad,val
16434,D:\LocalUser\42177 Project\raw\Trichomonad\a46_17.jpg,trichomonad,train
16435,D:\LocalUser\42177 Project\raw\Trichomonad\a46_18.jpg,trichomonad,train
16436,D:\LocalUser\42177 Project\raw\Trichomonad\a46_19.jpg,trichomonad,test
16437,D:\LocalUser\42177 Project\raw\Trichomonad\a46_2.jpg,trichomonad,train
16438,D:\LocalUser\42177 Project\raw\Trichomonad\a46_20.jpg,trichomonad,test
16439,D:\LocalUser\42177 Project\raw\Trichomonad\a46_21.jpg,trichomonad,train
16440,D:\LocalUser\42177 Project\raw\Trichomonad\a46_22.jpg,trichomonad,val
16441,D:\LocalUser\42177 Project\raw\Trichomonad\a46_23.jpg,trichomonad,train
16442,D:\LocalUser\42177 Project\raw\Trichomonad\a46_24.jpg,trichomonad,train
16443,D:\LocalUser\42177 Project\raw\Trichomonad\a46_25.jpg,trichomonad,train
16444,D:\LocalUser\42177 Project\raw\Trichomonad\a46_26.jpg,trichomonad,val
16445,D:\LocalUser\42177 Project\raw\Trichomonad\a46_27.jpg,trichomonad,train
16446,D:\LocalUser\42177 Project\raw\Trichomonad\a46_28.jpg,trichomonad,train
16447,D:\LocalUser\42177 Project\raw\Trichomonad\a46_29.jpg,trichomonad,train
16448,D:\LocalUser\42177 Project\raw\Trichomonad\a46_3.jpg,trichomonad,train
16449,D:\LocalUser\42177 Project\raw\Trichomonad\a46_30.jpg,trichomonad,train
16450,D:\LocalUser\42177 Project\raw\Trichomonad\a46_31.jpg,trichomonad,train
16451,D:\LocalUser\42177 Project\raw\Trichomonad\a46_32.jpg,trichomonad,train
16452,D:\LocalUser\42177 Project\raw\Trichomonad\a46_33.jpg,trichomonad,train
16453,D:\LocalUser\42177 Project\raw\Trichomonad\a46_34.jpg,trichomonad,test
16454,D:\LocalUser\42177 Project\raw\Trichomonad\a46_35.jpg,trichomonad,val
16455,D:\LocalUser\42177 Project\raw\Trichomonad\a46_36.jpg,trichomonad,train
16456,D:\LocalUser\42177 Project\raw\Trichomonad\a46_37.jpg,trichomonad,test
16457,D:\LocalUser\42177 Project\raw\Trichomonad\a46_38.jpg,trichomonad,val
16458,D:\LocalUser\42177 Project\raw\Trichomonad\a46_39.jpg,trichomonad,train
16459,D:\LocalUser\42177 Project\raw\Trichomonad\a46_4.jpg,trichomonad,train
16460,D:\LocalUser\42177 Project\raw\Trichomonad\a46_40.jpg,trichomonad,test
16461,D:\LocalUser\42177 Project\raw\Trichomonad\a46_41.jpg,trichomonad,test
16462,D:\LocalUser\42177 Project\raw\Trichomonad\a46_42.jpg,trichomonad,train
16463,D:\LocalUser\42177 Project\raw\Trichomonad\a46_43.jpg,trichomonad,train
16464,D:\LocalUser\42177 Project\raw\Trichomonad\a46_44.jpg,trichomonad,train
16465,D:\LocalUser\42177 Project\raw\Trichomonad\a46_45.jpg,trichomonad,test
16466,D:\LocalUser\42177 Project\raw\Trichomonad\a46_46.jpg,trichomonad,val
16467,D:\LocalUser\42177 Project\raw\Trichomonad\a46_47.jpg,trichomonad,test
16468,D:\LocalUser\42177 Project\raw\Trichomonad\a46_48.jpg,trichomonad,val
16469,D:\LocalUser\42177 Project\raw\Trichomonad\a46_49.jpg,trichomonad,train
16470,D:\LocalUser\42177 Project\raw\Trichomonad\a46_5.jpg,trichomonad,train
16471,D:\LocalUser\42177 Project\raw\Trichomonad\a46_50.jpg,trichomonad,train
16472,D:\LocalUser\42177 Project\raw\Trichomonad\a46_51.jpg,trichomonad,train
16473,D:\LocalUser\42177 Project\raw\Trichomonad\a46_52.jpg,trichomonad,train
16474,D:\LocalUser\42177 Project\raw\Trichomonad\a46_53.jpg,trichomonad,train
16475,D:\LocalUser\42177 Project\raw\Trichomonad\a46_54.jpg,trichomonad,test
16476,D:\LocalUser\42177 Project\raw\Trichomonad\a46_55.jpg,trichomonad,val
16477,D:\LocalUser\42177 Project\raw\Trichomonad\a46_56.jpg,trichomonad,train
16478,D:\LocalUser\42177 Project\raw\Trichomonad\a46_57.jpg,trichomonad,train
16479,D:\LocalUser\42177 Project\raw\Trichomonad\a46_58.jpg,trichomonad,test
16480,D:\LocalUser\42177 Project\raw\Trichomonad\a46_59.jpg,trichomonad,train
16481,D:\LocalUser\42177 Project\raw\Trichomonad\a46_6.jpg,trichomonad,test
16482,D:\LocalUser\42177 Project\raw\Trichomonad\a46_60.jpg,trichomonad,train
16483,D:\LocalUser\42177 Project\raw\Trichomonad\a46_61.jpg,trichomonad,test
16484,D:\LocalUser\42177 Project\raw\Trichomonad\a46_62.jpg,trichomonad,train
